ClassName,nbBugs
org.eclipse.jetty.server.ssl.SelectChannelServerSslTest,1
org.eclipse.jetty.websocket.jsr356.JsrUpgradeListener,1
org.eclipse.jetty.websocket.api.UpgradeRequest,1
org.eclipse.jetty.annotations.TestAnnotationParser,1
org.eclipse.jetty.websocket.jsr356.server.deploy.ServerEndpointAnnotationHandler,1
org.eclipse.jetty.websocket.jsr356.annotations.AnnotatedEndpointScanner,2
org.eclipse.jetty.websocket.jsr356.annotations.JsrParamIdBinary,2
org.eclipse.jetty.websocket.jsr356.endpoints.ClientAnnotatedEndpointScanner_GoodSignaturesTest,2
org.eclipse.jetty.server.session.AbstractSessionManager,1
org.eclipse.jetty.websocket.jsr356.server.SessionTest,1
org.eclipse.jetty.server.HostHeaderCustomizer,1
org.eclipse.jetty.websocket.jsr356.server.samples.beans.DateTextSocket,1
org.eclipse.jetty.websocket.jsr356.server.samples.primitives.DoubleObjectTextSocket,2
org.eclipse.jetty.websocket.jsr356.server.samples.primitives.DoubleTextSocket,2
org.eclipse.jetty.websocket.jsr356.server.samples.primitives.FloatObjectTextSocket,2
org.eclipse.jetty.websocket.jsr356.server.samples.primitives.FloatTextSocket,2
org.eclipse.jetty.websocket.jsr356.server.EchoClientSocket,2
org.eclipse.jetty.websocket.jsr356.server.samples.primitives.BooleanObjectTextSocket,1
org.eclipse.jetty.websocket.jsr356.server.samples.primitives.BooleanTextSocket,1
org.eclipse.jetty.websocket.server.FirefoxTest,1
org.eclipse.jetty.websocket.server.WebSocketCloseTest,2
org.eclipse.jetty.websocket.jsr356.server.samples.streaming.ReaderSocket,1
org.eclipse.jetty.websocket.jsr356.server.samples.streaming.StringReturnReaderParamSocket,1
org.eclipse.jetty.servlets.DataRateLimitedServlet,2
org.eclipse.jetty.servlets.DataRateLimitedServletTest,2
org.eclipse.jetty.start.ModuleGraphWriter,4
org.eclipse.jetty.annotations.AnnotationParser,2
org.eclipse.jetty.jmx.ObjectMBean,2
org.eclipse.jetty.util.Loader,2
org.eclipse.jetty.util.log.Log,2
org.eclipse.jetty.util.resource.Resource,2
org.eclipse.jetty.webapp.WebDescriptor,2
org.eclipse.jetty.xml.XmlConfiguration,2
org.eclipse.jetty.client.http.HttpDestinationOverHTTP,2
org.eclipse.jetty.client.http.HttpDestinationOverHTTPTest,2
org.eclipse.jetty.spdy.client.SPDYClient,2
org.eclipse.jetty.client.HttpConnection,1
org.eclipse.jetty.client.HttpDestination,1
org.eclipse.jetty.client.HttpRequest,1
org.eclipse.jetty.client.HttpClientProxyTest,1
org.eclipse.jetty.proxy.ProxyTunnellingTest,1
org.eclipse.jetty.client.util.InputStreamResponseListener,3
org.eclipse.jetty.websocket.common.events.JettyAnnotatedEventDriver,3
org.eclipse.jetty.websocket.common.message.MessageInputStreamTest,1
org.eclipse.jetty.websocket.common.message.MessageWriter,2
org.eclipse.jetty.websocket.jsr356.endpoints.JsrAnnotatedEventDriver,1
org.eclipse.jetty.websocket.common.message.Utf8CharBuffer,2
org.eclipse.jetty.websocket.jsr356.JsrAsyncRemote,1
org.eclipse.jetty.server.Request,2
org.eclipse.jetty.security.AbstractUserAuthentication,1
org.eclipse.jetty.server.AbstractNCSARequestLog,1
org.eclipse.jetty.server.NCSARequestLog,1
org.eclipse.jetty.server.Slf4jRequestLog,1
org.eclipse.jetty.client.http.HttpConnectionOverHTTP,1
org.eclipse.jetty.websocket.jsr356.server.PathParamServerEndpointConfig,1
org.eclipse.jetty.websocket.jsr356.server.pathmap.WebSocketPathSpecBadSpecsTest,1
org.eclipse.jetty.websocket.jsr356.server.DummyCreator,1
